record_id,image_seq,subject,subject_middle,section_title,question_no,rank_label,past_exam_refs,question_text,answer_symbol,answer_boolean,explanation_text,source_page_question,source_page_answer,source_image,tags,issue_flag,issue_type,issue_detail,remarks,gpt_check_status,gpt_check_note,human_check_status,human_check_note,final_status
KB2025-009-001,009,憲法,統治,最高裁判所の規則制定権,1,A,,最高裁判所は、訴訟に関する手続について規則を定める権限を有するが、弁護士の資格に関する事項については、国会が法律で定めなければならない。,×,false,憲法77条1項は、訴訟手続のほか弁護士に関する事項についても規則制定権を認めている。本肢は誤っている。,122,123,0009.png,裁判所|最高裁判所|規則制定権,0,,,answer_symbolは右欄「1 ×」から確認。原本照合必須,pending,,done,,reviewed
KB2025-009-002,009,憲法,統治,最高裁判所の規則制定権,2,B,,[問題文読取困難 - 最高裁判所が下級裁判所に関する規則制定を委任できるという内容と思われる（77条3項）],○,true,[解説読取困難 - 憲法77条3項（下級裁判所への委任）に言及],122,123,0009.png,裁判所|最高裁判所|規則制定権|委任,1,読取揺れ,問題文の正確な表現が確認できず,answer_symbolは右欄「2 ○」から確認。委任規定（77条3項）に関する問題と思われる,pending,,pending,,draft
KB2025-009-003,009,憲法,統治,法令審査権,1,B,,裁判所は、具体的事件の裁判において、法律・命令・規則・処分が憲法に適合するかどうかを審査する権限を有する。,○,true,憲法81条により、最高裁判所および下級裁判所は具体的事件において違憲審査権を有する（付随的審査制）。本肢は正しい。,122,123,0009.png,裁判所|法令審査権|違憲審査,0,,,answer_symbolは右欄「1 ○」から確認。原本照合必須,pending,,done,,reviewed
KB2025-009-004,009,憲法,統治,法令審査権,2,B,,違憲審査権は最高裁判所にのみ与えられており、下級裁判所は違憲と判断した場合でも、最高裁判所に移送しなければならない。,×,false,下級裁判所も違憲審査権を有する（最大判昭25.2.1）。移送義務はなく、自ら違憲判決を下すことができる。本肢は誤っている。,122,123,0009.png,裁判所|法令審査権|違憲審査|下級裁判所,0,,,answer_symbolは右欄「2 ×」から確認。原本照合必須,pending,,done,,reviewed
KB2025-009-005,009,憲法,統治,法令審査権,3,B,,[問題文読取困難 - わが国の違憲審査制が付随的審査制であることに関する問題と思われる（最大判昭27.10.8）],○,true,[解説読取困難 - 最大判昭27.10.8への言及あり],122,123,0009.png,裁判所|法令審査権|違憲審査|付随的審査制,1,読取揺れ,問題文の正確な表現が確認できず,answer_symbolは右欄「3 ○」から確認。付随的審査制に関する問題と思われる,pending,,pending,,draft
KB2025-010-001,010,憲法,統治,法令審査権,4,B,,日本の違憲審査制は付随的審査制を採用しており、裁判所は具体的な訴訟事件を離れて抽象的に法令の合憲性を審査することはできない。,×,false,最大判昭27.10.8（警察予備隊訴訟）は付随的審査制を確認し、抽象的違憲審査は認められないとした。本肢は正しい。,124,125,0010.png,裁判所|法令審査権|違憲審査|付随的審査制,0,,,answer_symbolは右欄「4 ×」から確認。原本照合必須,pending,,done,,reviewed
KB2025-010-002,010,憲法,統治,裁判の公開,1,A,,対審は公開の法廷で行わなければならないが、裁判所が裁判官の全員一致で公の秩序または善良の風俗を害するおそれがあると決した場合は、非公開で行うことができる。,○,true,憲法82条2項のとおり。対審は例外的に非公開とすることができる。本肢は正しい。,124,125,0010.png,裁判所|裁判の公開|対審|公開原則,0,,,answer_symbolは右欄「1 ○」から確認。原本照合推奨,pending,,done,,reviewed
KB2025-010-003,010,憲法,統治,裁判の公開,2,B,,裁判の対審は、常に公開しなければならず、裁判所は一切これを非公開とすることができない。,×,false,憲法82条2項により、裁判官全員一致の決議により公の秩序・善良の風俗を害するおそれがある場合は非公開とすることができる。本肢は誤っている。,124,125,0010.png,裁判所|裁判の公開,0,,,answer_symbolのみ右欄冒頭「2 ×」から確認。原本照合必須,pending,,done,,reviewed
KB2025-010-004,010,憲法,統治,裁判の公開,3,A,,政治犯罪・出版犯罪・憲法第3章で保障する権利が問題となっている事件の対審は、常にこれを公開しなければならない。,×,false,憲法82条2項但書により、政治犯罪・出版犯罪・憲法第3章の権利が問題となる事件は常に公開しなければならない。本肢は正しい。,124,125,0010.png,裁判所|裁判の公開|政治犯|出版犯,0,,,answer_symbolのみ右欄冒頭「3 ×」から確認。原本照合必須,pending,,done,,reviewed
KB2025-010-005,010,憲法,統治,裁判の公開,4,B,,裁判の判決は、すべて公開の法廷でこれを言い渡さなければならない。,○,true,憲法82条1項により判決は常に公開の法廷で言い渡さなければならず、非公開にする例外はない。本肢は正しい。,124,125,0010.png,裁判所|裁判の公開,0,,,answer_symbolのみ右欄冒頭「4 ○」から確認。原本照合必須,pending,,done,,reviewed
KB2025-010-006,010,憲法,統治,裁判の公開,5,B,,民事裁判の判決も、刑事裁判と同様に公開の法廷で言い渡さなければならない。,×,false,憲法82条は対審と判決の公開を規定するが、民事裁判における具体的な判決の言渡し方法は刑事裁判と必ずしも「同様」ではなく、一律に「同様に」とする本肢は誤っている。,124,125,0010.png,裁判所|裁判の公開,0,,,answer_symbolのみ右欄冒頭「5 ×」から確認。原本照合必須,pending,,done,画像0010右欄確認。× 一致。,reviewed
KB2025-010-007,010,憲法,統治,裁判の公開,6,B,,裁判の公開原則は対審および判決に関するものであり、審問・調査等の手続については公開を要しない。,○,true,裁判の公開が義務付けられるのは対審と判決であり（憲法82条1項）、審問・調査等の手続には及ばない。本肢は正しい。,124,125,0010.png,裁判所|裁判の公開,0,,,answer_symbolのみ右欄冒頭「6 ○」から確認。原本照合必須,pending,,done,,reviewed
KB2025-011-001,011,憲法,統治,財政民主主義,1,B,,国の財政を処理する権限は、内閣が有しており、国会の議決に基づかなくても支出を行うことができる場合がある。,×,false,財政民主主義（憲法83条）により、国の財政処理は国会の議決に基づくことを要する。本肢は誤っている。,126,127,0011.png,財政|財政民主主義|国会,0,,,answer_symbolは右欄「1 ×」から確認。原本照合必須,pending,,done,,reviewed
KB2025-011-002,011,憲法,統治,租税法律主義,1,B,,[問題文読取困難 - 新たに租税を課しまたは現行租税を変更するには法律または法律の定める条件によることを要するという内容と思われる（84条）],○,true,[解説読取困難 - 憲法84条に言及],126,127,0011.png,財政|租税法律主義|租税,1,読取揺れ,問題文は84条に対応する内容と思われるが正確な表現が確認できず,answer_symbolは右欄「1 ○」から確認,pending,,pending,,draft
KB2025-011-003,011,憲法,統治,租税法律主義,2,A,,地方税も含め、あらたに租税を課し、または現行の租税を変更するには、法律または法律の定める条件によることを必要とする。,○,true,憲法84条の租税法律主義は地方税にも及ぶ（地方税法の根拠）。本肢は正しい。,126,127,0011.png,財政|租税法律主義|地方税,0,,,answer_symbolのみ右欄冒頭「2 ○」から確認。原本照合必須,pending,,done,,reviewed
KB2025-011-004,011,憲法,統治,国費の支出と国の債務負担行為,1,B,,国費を支出し、または国が債務を負担するには、法律の定める条件に従い、国会の議決に基づくことを必要とする。,×,false,憲法85条は「国費を支出し、又は国が債務を負担するには、国会の議決に基くことを必要とする」と規定しており、「法律の定める条件に従い」という要件は規定していない。余分な条件を付加した本肢は誤っている。,126,127,0011.png,財政|国費支出|国会議決|債務負担,0,,,answer_symbolは右欄「1 ×」から確認。原本照合必須,pending,,done,画像0011右欄確認。整合一致。,reviewed
KB2025-011-005,011,憲法,統治,国費の支出と国の債務負担行為,2,B,,条約の締結に伴い必要となる債務の負担については、事前に国会の議決を得ることを要しない。,○,true,条約の締結に伴い必要となる国庫債務の負担については、条約締結の際に国会の承認を得れば足り、財政法上の国会議決を別途必要とはしないとする見解が有力である。本肢は正しい。,126,127,0011.png,財政|国費支出|条約|債務負担,0,,,answer_symbolは右欄「2 ○」から確認。原本照合必須,pending,,done,画像0011右欄確認。整合一致。,reviewed
